file	cell	text_lang	voice_lang	source	real_audio	duration	sim_ceiling	text	prompt
enne_003.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/h_kYFJa-MHg/chunk_008_7.50s.wav	7.5	False	For more informative content, like, share and subscribe and do not forget to press the bell icon to get the notifications.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UClDw4ijXzb9YxiU5nWinEfQ/vhxt0asvo9w/chunk_052_3.32s.wav
enne_004.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCGYlNGlloLLZiAL3zBgbMgQ/mz7Z4tO2RsY/chunk_003_7.08s.wav	7.08	False	But this time I was in a dilemma whether to go for the job or maybe try to pursue what we had already built.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UC3yDoaqQzOd1bNP74ZrGPTA/_0XneXG3l3o/chunk_004_4.94s.wav
enne_005.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/GWJ5MEputMM/chunk_023_4.54s.wav	4.54	False	in this larger scheme of things, in the large moral order,	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCO4td5yU0j6cUlllQqzaywQ/DGFs9O20TJk/chunk_300_3.06s.wav
enne_006.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/fVYq2kejgYA/chunk_143_7.36s.wav	7.36	False	No, they just have enough Championship and Premier League players playing in that Welsh team to sort of go through. I don't think Iran are going to...	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCMrsWy4aQN5bbr5wdIlrsgw/ATVaGPcpRd4/chunk_019_3.80s.wav
enne_007.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCv41ean41z5cRWdHiK5YvEw/AvAfdlxydu0/chunk_030_7.68s.wav	7.68	False	And my mum and Raj used to always get into a conversation saying, you know, she loves us the most, but she's the hardest on us and sometimes she's so	/workspace/proc_data_new/ans_snr50.part1of2/train/audio/automated_new_set/UCV9ia92FnZg0bQ9zLH4EkDg/j9xwY72Z-HQ/chunk_128_3.28s.wav
enne_008.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCNEyf_7kaKSrW1VS_RzmQJg/jjgsJmFBsq4/chunk_002_9.58s.wav	9.58	False	Dedicated to the famous playwright Henrik Ibsen, the museum is housed in his childhood home, which has been preserved to give visitors an authentic glimpse into his early life.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCVFNatZh-fkYj8AS1rLz4VQ/VHpPv_kI8EM/chunk_086_3.12s.wav
enne_009.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/W8XbpEus5-8/chunk_122_7.66s.wav	7.66	False	And so some of these materials can probably give partial answers to overall sustainability challenges which we are facing.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UC3yDoaqQzOd1bNP74ZrGPTA/cRvIFkQw-Hk/chunk_095_4.02s.wav
enne_010.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/FW_jL2Jov1o/chunk_288_5.24s.wav	5.24	False	So there are a few things. If you have the right crew, the director's job is actually very easy.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCMraoPvaeO0wdVxuziOgWrQ/_fRDDMa5n5k/chunk_863_3.90s.wav
enne_011.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCNi_vge0Wij6vJISgRuYvwg/n3RZOMByyOY/chunk_054_5.92s.wav	5.92	False	Next up is a real cute little picture from I think when we started dating and this was in Delhi.	/workspace/proc_data_new/indicvoices-r-long/train/audios/Nepali/v3/3940649674085503.wav
enne_012.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCGDQNvybfDDeGTf4GtigXaw/EvRvXpy9QXo/chunk_004_8.46s.wav	8.46	False	In the past, Saudi women used to work in their homes, but today women are going out to work. Saudi women have all the capabilities to develop this country.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCFlPB2adH_uHaJfUCODTdrQ/i4CVpKEkacU/chunk_419_4.64s.wav
enne_013.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCxlJ45KjG4XVcQ_hd8j227A/Eagj8Jn70TU/chunk_183_3.46s.wav	3.46	False	All was going well for the brothers after that.	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UCNSPYrl_sdPfOIS4e1HjhMg/5uah5GWyiiA/chunk_600_4.18s.wav
enne_014.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/6T-I7cAsIFg/chunk_013_7.52s.wav	7.52	False	For more informative content, like, share and subscribe, and do not forget to press the bell icon to get the notifications.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UClDw4ijXzb9YxiU5nWinEfQ/zwzQ746pUIk/chunk_036_4.48s.wav
enne_015.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCuRobUbSvEOSfXQUzkRvHfg/RPzHLAuQxf8/chunk_608_4.72s.wav	4.72	False	Many of your children, Lord, who are watching the service this morning,	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCczsYSRGukY9LA7Fd_govMw/Qb0KJ20jgtU/chunk_115_4.42s.wav
enne_016.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/bOkqLtDxZ6E/chunk_018_4.66s.wav	4.66	False	calling him a predator and his healthcare views as dangerous.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCFlPB2adH_uHaJfUCODTdrQ/Jq6a6fr_bsw/chunk_119_4.26s.wav
enne_017.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/WrwNNfwJcO8/chunk_006_9.48s.wav	9.48	False	This is key to enable an independent, impartial and transparent assessment of the grave concerns that the international community has.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UC5rBJs6dgmiAWWUPAtdgB4w/Vv1Ox_fFFgY/chunk_128_4.70s.wav
enne_018.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCz8QaiQxApLq8sLNcszYyJw/-jOiAkuVkGk/chunk_001_8.20s.wav	8.2	False	Meanwhile, Ukrainians are using boats to cross the streets after the Kakhovka dam blast caused floods in parts of South Ukraine.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UC83yJb0SV9Te6qteeDasZAQ/H7gNFiKyYbk/chunk_195_4.18s.wav
enne_019.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/miU5EL1FqJ4/chunk_459_7.02s.wav	7.02	False	So what day is today? Yeah, we can just assume, yeah, probably, you know,	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCULGBhn_UWWtblspu2B_MlQ/84CbLAbltPY/chunk_107_3.84s.wav
enne_020.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCz8QaiQxApLq8sLNcszYyJw/_Pcc7EPDLPM/chunk_004_9.00s.wav	9.0	False	Introduction of additional factor of authentication for digital payments is one such measure. It is now proposed to extend.	/workspace/proc_data_new/indicvoices-r/train/audio/Nepali/mdx_extra/v3/train/audios/3940649674015003_chunk_15.wav
enne_021.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/FlSduo6PLkg/chunk_007_7.50s.wav	7.5	False	For more informative content, like, share and subscribe. And do not forget to press the bell icon to get the notifications.	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UC7J0XgRpAStzqfxUt_Y6LDA/A5ugcbeUpx0/chunk_471_4.80s.wav
enne_022.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/B5Gc7ZvJuxM/chunk_000_6.96s.wav	6.96	False	Welcome to the latest update program of Drishti IAS. In this series, the topic of discussion is Himalayan Film Festival organized.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCmXMqOPOC9F2TsAr01oyxww/QDW1BtB6feE/chunk_064_4.08s.wav
enne_023.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/OLsww2-biJQ/chunk_286_4.04s.wav	4.04	False	Gindi or Little Mouth? Little Mouth?	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UC1ev3ii9O4RuUVZ-5mfOBQQ/5ypAlvuyNnw/chunk_017_3.34s.wav
enne_024.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/hRBn68wJav0/chunk_245_5.30s.wav	5.3	False	Trust fundamentally, a lot of things will break down. All complementarity breaks down in itself.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UC80wr0AmplmwL8P-ECC9TxA/u9wt_nUkfLM/chunk_165_3.06s.wav
enne_025.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCuqeiHMt1vXa--S40N_r6bA/Mq3sJMIxrFc/chunk_020_9.26s.wav	9.26	False	And they want to have their love from you again in their life, the love, past love. They want to have back in their life. So that's why they're going to do something.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UC4OmdYv5ZTYIU8SUMQMwHow/q4UmTN3vKXw/chunk_1061_3.50s.wav
enne_026.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCGDQNvybfDDeGTf4GtigXaw/Lb1ha9qvSoE/chunk_053_4.38s.wav	4.38	False	The 22 new deaths bring the country's toll to 3,119.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCFlPB2adH_uHaJfUCODTdrQ/UJXM_OU97Jw/chunk_293_3.70s.wav
enne_027.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/1PMIx9-mIqw/chunk_307_4.14s.wav	4.14	False	was one of the best camps in the world. Black House literally controlled the UFC at one time.	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UCP2zbspw05UvvNdpyFApAFg/R2_SUh1XBT0/chunk_024_4.34s.wav
enne_028.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/8yZX5ZBkvis/chunk_094_9.60s.wav	9.6	False	we must have a different diagram where instead of carbon equivalent we have nickel this ratio nickel equivalent by chromium equivalent.	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UCeqFlIPsgUg2sPWLWkLtLzA/wJR94q6ZLtc/chunk_082_4.40s.wav
enne_029.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/Qt9wGZwHq_I/chunk_058_6.90s.wav	6.9	False	For more informative content, like, share and subscribe and do not forget to press the bell icon to get the notification.	/workspace/proc_data_new/ai4bharat___rasa/val/audio/Nepali/NEP_F_BOOK_00724.wav
enne_030.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/2G0M5oXQsPM/chunk_025_4.12s.wav	4.12	False	We are ready to face the situation and we will work on this together.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCFlPB2adH_uHaJfUCODTdrQ/w_NEpKPqhrI/chunk_068_4.12s.wav
enne_031.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/5CR-UUxd9-A/chunk_077_8.12s.wav	8.12	False	Second thing, the project manager is a very, very key person. Unless he's on board fully, you know, from the bottom of his heart, he should be aligned.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UC41lrNBYb9fNWnQHFyuv9wQ/FcPAumNI31I/chunk_199_3.22s.wav
enne_032.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/1PTuqRMvs-I/chunk_050_5.20s.wav	5.2	False	or the bridge connecting statistical mechanics to thermodynamics.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCY0zpSUoxHZNHGq9-926G4w/4tvQ-MfDZMI/chunk_073_4.36s.wav
enne_033.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/jGdjaMfLrCc/chunk_005_6.68s.wav	6.68	False	The contents of this online course have been framed based on inputs from experts in the DSP area.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UC3yDoaqQzOd1bNP74ZrGPTA/UbeKRunpXvQ/chunk_004_4.62s.wav
enne_034.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/jNWNhyL4dmg/chunk_004_9.68s.wav	9.68	False	The Proteas will go through as group winners with a win against England, or if the game is washed out, only a record England win over South Africa will allow Afghanistan to qualify.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCbs0xk6PavMVDt5UJqxGV6g/gd71Nw3q-NA/chunk_047_4.22s.wav
enne_035.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/pK7xeWuvB_w/chunk_175_3.52s.wav	3.52	False	affecting the quality of judiciary in Telangana?	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UCNSPYrl_sdPfOIS4e1HjhMg/i4_lnQodCkw/chunk_013_3.20s.wav
enne_036.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/cmAvqS1LL3o/chunk_042_9.66s.wav	9.66	False	Many, many polls have been taken in the last couple of months and basically, although I agree with the correspondent that the cost of living is something that has been hovering.	/workspace/proc_data_new/ans_snr50.part1of2/train/audio/automated_new_set/UCNU2Xe6kr6OJDxWGDXa66gQ/BvdffGQjysw/chunk_185_3.56s.wav
enne_037.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/5Ytm6dTLiS8/chunk_002_6.20s.wav	6.2	False	She has such pretty plates of food, little bowls of things that she makes, and I find them extremely exciting.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UC7JGxk_AFlBz5pyXPuQMELg/zuM5lJxAY6U/chunk_017_3.16s.wav
enne_038.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC9Hk_VQd0p_3YlZmGkup36g/rQMFVjn8Pwg/chunk_060_8.54s.wav	8.54	False	Is there anything not useful? You may think it's not useful, it has its own life, it has its own use, yes or no?	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCPoDCoxg9_DAn5tkhKCxtow/a_qE36xQMRY/chunk_531_3.24s.wav
enne_039.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCz8QaiQxApLq8sLNcszYyJw/2mMNGyckLco/chunk_140_6.96s.wav	6.96	False	One quarter of the human race. It's a disaster of uncomparable magnitude just waiting to happen.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UC3yDoaqQzOd1bNP74ZrGPTA/-8_zxjD7ndg/chunk_673_4.94s.wav
enne_040.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/96xIm3tawTw/chunk_052_3.90s.wav	3.9	False	environment for them. The second is hunting with cheetahs.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCNU2Xe6kr6OJDxWGDXa66gQ/upwfEklwSf0/chunk_104_3.12s.wav
enne_041.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCNEyf_7kaKSrW1VS_RzmQJg/xJDbOh1dgSk/chunk_002_9.54s.wav	9.54	False	This magnificent concert hall showcases a stunning blend of modern and traditional architecture, creating a unique and inviting space for world-class performances.	/workspace/proc_data_new/indicvoices-r-long/train/audios/Nepali/v3/3940649674018136.wav
enne_042.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCGDQNvybfDDeGTf4GtigXaw/tfQdxEefS7A/chunk_033_4.40s.wav	4.4	False	Are the legal provisions for conducting the floor test tomorrow, Vikas?	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UClDw4ijXzb9YxiU5nWinEfQ/-qkKivFhq8k/chunk_012_3.48s.wav
enne_043.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCwUQLjoRhhhZWtZc1GAw5Xw/B2oY5JE9SJc/chunk_375_3.00s.wav	3.0	False	I was simply amazed on hearing your, you know, the biodata.	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UC3yDoaqQzOd1bNP74ZrGPTA/IA6IrZHCzvY/chunk_064_4.38s.wav
enne_044.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC7QQMEVKnaHfCA_vMYUT2vA/z1QPJr0Mj4I/chunk_004_4.22s.wav	4.22	False	In my experience, it never happened. It happens in ads because they already have a story board.	/workspace/proc_data_new/ans_snr50.part1of2/train/audio/automated_new_set/UClDw4ijXzb9YxiU5nWinEfQ/2ohW9S-LbpI/chunk_360_4.70s.wav
enne_045.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/YrEg2MCpRe8/chunk_003_9.02s.wav	9.02	False	and society. And we will have a brief description about his interest, works, and contributions.	/workspace/proc_data_new/ans_snr40-50.part2of2/train/audio/automated_new_set/UCVFNatZh-fkYj8AS1rLz4VQ/qahr5TK7sIk/chunk_000_3.54s.wav
enne_046.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/Nyl29-AqViU/chunk_000_9.58s.wav	9.58	False	Welcome to the latest update program. The topic of discussion is World Civil Defense Day 2023. World Civil Defense Day is observed on March 1st every year.	/workspace/proc_data_new/indicvoices-r/train/audio/Nepali/mdx_extra/v3/train/audios/3940649673955861_chunk_3.wav
enne_047.wav	en_text/ne_voice	en	ne	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/phBqlIwJxNQ/chunk_018_9.16s.wav	9.16	False	Join the class. We look forward to having you in the course. If you have any questions, feel free to reach out to us. We'll be happy to actually answer and take it forward. Good luck.	/workspace/proc_data_new/ans_snr50.part2of2/train/audio/automated_new_set/UC6lqjMQywooPQmZVXfr6SJQ/aDbNKEzlUXw/chunk_043_4.02s.wav
enne_048.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCvCyIiKSCA1fHKSCOKJyjXA/sYy4xSsnsOg/chunk_041_6.82s.wav	6.82	False	Lesson or one thing you would like to share with people who want to do work similar to you, what would it be?	/workspace/proc_data_new/ans_snr50.part1of2/train/audio/automated_new_set/UCCIg2o64yeZNvECqROUbeEA/U4scKFL5o60/chunk_096_4.56s.wav
enne_049.wav	en_text/ne_voice	en	ne	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCQd8w-t-PaYD40H81v6EyYg/yyvDAbOuBfw/chunk_036_5.22s.wav	5.22	False	Do you think it is helpful for governments to use celebrities to help people raise health awareness?	/workspace/proc_data_new/ans_snr40-50.part1of2/train/audio/automated_new_set/UCbs0xk6PavMVDt5UJqxGV6g/uG_S5Y8nozs/chunk_543_3.80s.wav
enen_000.wav	en_text/en_voice	en	en	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCJ__lhRyYdf3C1kFMxY6KlA/wfqXYy3yf-Q/chunk_031_6.84s.wav	6.84	False	If you are liking our videos, then like them, comment them, and subscribe.	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/iZe79sXB8yQ/chunk_099_3.46s.wav
enen_001.wav	en_text/en_voice	en	en	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC_gUM8rL-Lrg6O3adPW9K1g/nEJnFERNbg4/chunk_000_6.76s.wav	6.76	False	The third Amrit Snan of the Mahakumbh in Prayagraj will take place on Basant Panchami, a day that marks the birth of	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCaPHWiExfUWaKsUtENLCv5w/tc8wduqJTsY/chunk_069_3.32s.wav
enen_002.wav	en_text/en_voice	en	en	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCWx7JXxm2xkTabER32I0GZg/STV4s8_QqVw/chunk_609_3.54s.wav	3.54	False	I do feel a 5 million floor and a 10 million cap is rich.	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCIsEhwBMPkRHsEgqYAPQHsA/GV2PQtdavJM/chunk_020_3.42s.wav
enen_003.wav	en_text/en_voice	en	en	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/h_kYFJa-MHg/chunk_008_7.50s.wav	7.5	False	For more informative content, like, share and subscribe and do not forget to press the bell icon to get the notifications.	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UC96giptWg69kzhnuSkgo-Gg/UqsS-8iWkrk/chunk_014_4.84s.wav
enen_004.wav	en_text/en_voice	en	en	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCGYlNGlloLLZiAL3zBgbMgQ/mz7Z4tO2RsY/chunk_003_7.08s.wav	7.08	False	But this time I was in a dilemma whether to go for the job or maybe try to pursue what we had already built.	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/wt5ASO9PyeU/chunk_074_3.24s.wav
enen_005.wav	en_text/en_voice	en	en	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/GWJ5MEputMM/chunk_023_4.54s.wav	4.54	False	in this larger scheme of things, in the large moral order,	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCR_Tzu1r5M9uoNB3CF4Zg3g/4rWHmtZrjho/chunk_232_4.50s.wav
enen_006.wav	en_text/en_voice	en	en	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/fVYq2kejgYA/chunk_143_7.36s.wav	7.36	False	No, they just have enough Championship and Premier League players playing in that Welsh team to sort of go through. I don't think Iran are going to...	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCb4_Qsn0MYf6Yc7phwA13AA/NzJsnyJixIA/chunk_002_4.10s.wav
enen_007.wav	en_text/en_voice	en	en	en-in_snr40-50	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCv41ean41z5cRWdHiK5YvEw/AvAfdlxydu0/chunk_030_7.68s.wav	7.68	False	And my mum and Raj used to always get into a conversation saying, you know, she loves us the most, but she's the hardest on us and sometimes she's so	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCafpueX9hFLls24ed6UddEQ/1-5uxWWbk1c/chunk_009_3.96s.wav
enen_008.wav	en_text/en_voice	en	en	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCNEyf_7kaKSrW1VS_RzmQJg/jjgsJmFBsq4/chunk_002_9.58s.wav	9.58	False	Dedicated to the famous playwright Henrik Ibsen, the museum is housed in his childhood home, which has been preserved to give visitors an authentic glimpse into his early life.	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCDE41FV_oCBCHmQ6KonVIpA/-qZujrAnDRg/chunk_011_3.12s.wav
enen_009.wav	en_text/en_voice	en	en	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCYa1WtI-vb_bx-anHdmpNfA/W8XbpEus5-8/chunk_122_7.66s.wav	7.66	False	And so some of these materials can probably give partial answers to overall sustainability challenges which we are facing.	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UC_hK9fOxyy_TM8FJGXIyG8Q/SeH2GvIqSzA/chunk_056_4.02s.wav
enen_010.wav	en_text/en_voice	en	en	en-in_snr50	/workspace/proc_data_new/en-in_snr50/train/audio/en_in_set/UCmZ8CtXFfMJjyfbOkiB0bpA/FW_jL2Jov1o/chunk_288_5.24s.wav	5.24	False	So there are a few things. If you have the right crew, the director's job is actually very easy.	/workspace/proc_data_new/en-in_snr40-50/train/audio/en_in_set/UCz8QaiQxApLq8sLNcszYyJw/XNwbuNUkHUw/chunk_149_4.72s.wav
